source_language,source_text,translated_text
"deu_Latn","stitch adventskalender pandora","刺绣圣诞日历 珀诗路达（Pandora）"
"deu_Latn","sugargang adventskalender 2025","sugargang 2025年圣诞倒数日历"
"deu_Latn","süßigkeiten zum befüllen für adventskalender","待填充的圣诞倒数日历糖果"
"deu_Latn","tassimo adventskalender","tassimo 圣诞倒数日历"
"deu_Latn","vegan box adventskalender","素食盒圣诞倒数日历"
"deu_Latn","vtech adventskalender 2025","VTech 2025年圣诞倒数日历"
"deu_Latn","waldorf adventskalender","waldorf 圣诞倒数日历"
"deu_Latn","weihnachtsbuch adventskalender","圣诞书 圣诞日历"
"deu_Latn","wellness adventskalender für frauen","女性专用养生圣诞倒数日历"
"deu_Latn","wera adventskalender 2022","wera 圣诞倒数日历 2022"
"deu_Latn","woll adventskalender 2025","羊毛圣诞倒数日历 2025"
"deu_Latn","wolle adventskalender","羊毛圣诞倒数日历"
"deu_Latn","red bull weihnachtskalender","红牛圣诞日历"
"deu_Latn","schokoladen weihnachtskalender","巧克力圣诞日历"
"deu_Latn","tee weihnachtskalender 2025","2025年圣诞日历茶"
"deu_Latn","weihnachtskalender mit schokolade","带巧克力的圣诞日历"
"deu_Latn","weihnachtskalender nostalgisch","怀旧风格的圣诞日历"
"deu_Latn","'adventskalender essen","圣诞日历食品"
"deu_Latn","adventskalender 2025 11 jahre","2025年圣诞倒数日历 11年"
"deu_Latn","adventskalender 2025 chips pringles","2025年圣诞倒数日历 薄脆薯片 皮林格斯"
"deu_Latn","adventskalender 2025 frauen schmuck gold","2025年圣诞倒数日历 女士 金饰"
"deu_Latn","adventskalender 2025 für angler","2025年垂钓爱好者圣诞倒数日历"
"deu_Latn","adventskalender 2025 japanische süßigkeiten","2025年日本糖果圣诞倒数日历"
"deu_Latn","adventskalender 2025 jungen 13 jahre","2025年圣诞倒数日历 13岁男孩"
"deu_Latn","adventskalender 2025 kerzen yankee","2025年圣诞倒数日历 烛光 好时"
"deu_Latn","adventskalender 2025 lego marvel","2025年乐高漫威圣诞倒数日历"
"deu_Latn","adventskalender 2025 marmelade und honig","2025年圣诞倒数日历 果酱和蜂蜜"
"deu_Latn","adventskalender 2025 mädchen essence","2025年圣诞倒数日历 女孩版 essence"
"deu_Latn","adventskalender 2025 männer fahrrad","2025年圣诞倒数日历 男士 自行车"
"deu_Latn","adventskalender 2025 neuheiten","2025年圣诞倒数日历新品"
"deu_Latn","adventskalender 2025 schalke","2025年圣诞倒数日历 沙尔克"
"deu_Latn","adventskalender 2025 sol de janeiro","2025年圣诞倒数日历 1月sol（注：此处“sol”可能为特定品牌或型号名称，直接保留）"
"deu_Latn","adventskalender 2025 vegetarisch","2025年素食圣诞日历"
"deu_Latn","adventskalender befüllen inhalt frauen","圣诞日历填充内容 女性"
"deu_Latn","adventskalender befüllen teenager","圣诞倒数日历填充 青少年"
"deu_Latn","adventskalender boxen groß","圣诞倒数日历大盒装"
"deu_Latn","adventskalender buch romance","圣诞日历 书籍 浪漫"
"deu_Latn","adventskalender buttons","圣诞倒数日历按钮"
"deu_Latn","adventskalender checker","圣诞倒数日历检查器"
"deu_Latn","adventskalender deine zweisamkeit","圣诞倒数日历 你们的二人世界"
"deu_Latn","adventskalender dessous","圣诞倒数日历内衣"
"deu_Latn","adventskalender diamond painting 2025","2025钻石画圣诞日历"
"deu_Latn","adventskalender drache","圣诞倒数日历 龙形"
"deu_Latn","adventskalender echtschmuck","圣诞倒数日历 真实珠宝"
"deu_Latn","adventskalender frauen 2025 rituals","2025年女性圣诞倒数日历 Rituals"
"deu_Latn","adventskalender für frauen parfüm","女性专用香水圣诞倒数日历"
"deu_Latn","adventskalender für kleine hunde","小型犬圣诞倒数日历"
"deu_Latn","adventskalender für männer ideen","男士圣诞倒数日历创意"
"deu_Latn","adventskalender gabbys dollhouse 2025","2025年加比娃娃屋圣诞日历"
"deu_Latn","adventskalender katzenmotiv","圣诞倒数日历 猫咪图案"
"deu_Latn","adventskalender kind 5 jahre","圣诞倒数日历 5岁儿童"
"deu_Latn","adventskalender kinder dino","儿童恐龙圣诞倒数日历"
"deu_Latn","adventskalender kinder kosmetik","儿童化妆品圣诞日历"
"deu_Latn","adventskalender kleine hunde","圣诞倒数日历 小狗"
"deu_Latn","adventskalender kollegium","圣诞日历 学院"
"deu_Latn","adventskalender kreativ teenager","创意圣诞倒数日历 青少年"
"deu_Latn","adventskalender lindt mini","林德迷你圣诞倒数日历"
"deu_Latn","adventskalender mit türchen","圣诞倒数日历带小门"
"deu_Latn","adventskalender mädchen 14-15 jahre","圣诞日历 女孩 14-15岁"
"deu_Latn","adventskalender pandora 2025","潘多拉2025年圣诞倒数日历"
"deu_Latn","adventskalender paw patrol mädchen","圣诞倒数日历 小狗巡逻队 女孩"
"deu_Latn","adventskalender purelei 2024","2024年纯羊毛圣诞倒数日历"
"deu_Latn","adventskalender sexy männer","圣诞倒数日历 性感 男士"
"deu_Latn","adventskalender shot","圣诞倒数日历酒"
"deu_Latn","adventskalender star wars lego","《星球大战》乐高圣诞倒数日历"
"deu_Latn","adventskalender säckchen rot","圣诞倒数日历小袋红色"
"deu_Latn","adventskalender taylor swift 2025","2025年泰勒·斯威夫特圣诞倒数日历"
"deu_Latn","adventskalender tea","圣诞倒数日历茶"
"deu_Latn","adventskalender tüten papier","圣诞倒数日历袋子纸"
"deu_Latn","adventskalender waldorf","圣诞倒数日历 Waldorf"
"deu_Latn","adventskalender weleda 2025","2025年weleda圣诞日历"
"deu_Latn","adventskalender zahlen klammern","圣诞倒数日历 支付 括号"
"deu_Latn","adventskalender zum befüllen hängen","可填充的圣诞降临日历挂件"
"deu_Latn","adventskalender zum befüllen katzen","可填充的圣诞倒数日历（猫用）"
"deu_Latn","adventskalender zum selberfüllen","自填式圣诞倒数日历"
"deu_Latn","adventskalender zum selbermachen","自制圣诞倒数日历"
"deu_Latn","astrid lindgren adventskalender","阿斯特丽德·林格伦圣诞倒数日历"
"deu_Latn","ava and may adventskalender","ava和may的圣诞倒数日历"
"deu_Latn","baby born adventskalender 2024","2024年宝宝诞生圣诞倒数日历"
"deu_Latn","backbuch für teenager adventskalender","青少年用倒数日历手册"
"deu_Latn","barbara behr adventskalender","芭芭拉·贝尔圣诞倒数日历"
"deu_Latn","book adventskalender","书圣诞日历"
"deu_Latn","bosch 41-tlg. adventskalender 2025","博世41件套2025年圣诞倒数日历"
"deu_Latn","brain rot adventskalender","脑残圣诞倒数日历"
"deu_Latn","bundeswehr adventskalender","联邦国防军圣诞倒数日历"
"deu_Latn","die drei fragezeichen kids adventskalender 2025","2025年三个问号儿童圣诞倒数日历"
"deu_Latn","disney stitch adventskalender 2025","迪士尼斯蒂奇2025年圣诞倒数日历"
"deu_Latn","eltern adventskalender 2025","2025年父母圣诞倒数日历"
"deu_Latn","exit adventskalender kosmos","退出 圣诞倒数日历 太空"
"deu_Latn","fingerboard adventskalender","指板圣诞日历"
"deu_Latn","flex adventskalender","灵活圣诞日历"
"deu_Latn","furby adventskalender 2025","福比2025年圣诞倒数日历"
"deu_Latn","füllung adventskalender kind 3 jahre","填充物 圣诞倒数日历 儿童 3岁"
"deu_Latn","glühwein und gelassenheit adventskalender","热葡萄酒与从容不迫的圣诞日历"
"deu_Latn","grammophon adventskalender","留声机圣诞倒数日历"
"deu_Latn","haarschmuck adventskalender 2025","2025年发饰圣诞倒数日历"
"deu_Latn","heilsteine adventskalender","圣石圣诞倒数日历"
"deu_Latn","hello adventskalender","你好，圣诞日历"
"deu_Latn","hensslers adventskalender","hensslers 圣诞倒数日历"
"deu_Latn","holzklammern adventskalender","木质夹子 圣诞倒数日历"
"deu_Latn","i crimax adventskalender","i crimax 圣诞倒数日历"
"deu_Latn","jutesäckchen adventskalender groß","麻布小袋 圣诞倒数日历 大号"
"deu_Latn","kiehls adventskalender 2025","基尔斯2025年圣诞日历"
"deu_Latn","kinder beauty adventskalender","儿童美容圣诞倒数日历"
"deu_Latn","kleine geschenke für adventskalender mädchen","女孩圣诞倒数日历的小礼物"
"deu_Latn","kleiner feigling adventskalender 2025","小胆鬼2025年圣诞倒数日历"
"deu_Latn","kleinigkeiten für männer adventskalender","男士小物件圣诞倒数日历"
"deu_Latn","legami stifte weihnachten edition 2025 adventskalender","legami笔 圣诞节版2025 圣诞倒数日历"
"deu_Latn","lego adventskalender krippe","乐高圣诞倒数日历 圣诞马槽"
"deu_Latn","majorette adventskalender","majorette adventskalender"
"deu_Latn","manga adventskalender 2025 zeichnen","漫画圣诞日历2025绘制"
"deu_Latn","miniverse make it mini food adventskalender","迷你宇宙打造迷你食品圣诞倒数日历"
"deu_Latn","modelleisenbahn adventskalender","模型火车圣诞倒数日历"
"deu_Latn","monster adventskalender","怪兽圣诞倒数日历"
"deu_Latn","mr beast adventskalender 2025","mr beast 2025年圣诞日历"
"deu_Latn","mädchen füllung adventskalender","女孩填充式圣诞倒数日历"
"deu_Latn","neo adventskalender","neo 圣诞日历"
"deu_Latn","paw-patrol adventskalender","《帕哇巡逻队》圣诞倒数日历"
"deu_Latn","pez adventskalender 2025","佩兹2025年圣诞日历"
"deu_Latn","schmuck adventskalender frauen","女性饰品圣诞倒数日历"
"deu_Latn","snoopy adventskalender 2025 socken","2025年史努比圣诞倒数日历袜子"
"deu_Latn","sternenschweif adventskalender 2025","星芒圣诞倒数日历 2025"
"deu_Latn","trüffel adventskalender 2025","松露圣诞倒数日历 2025"
"deu_Latn","twilight adventskalender","暮光圣诞日历"
"deu_Latn","verpoorten adventskalender","verpoorten adventskalender"
"deu_Latn","weihnachten adventskalender","圣诞 圣诞日历"
"deu_Latn","weihnachtsdorf adventskalender","圣诞村圣诞日历"
"deu_Latn","wincent weiss adventskalender","温森特·魏斯圣诞倒数日历"
"deu_Latn","witze adventskalender","笑话 圣诞倒数日历"
"deu_Latn","wundervolle welt adventskalender","绝妙的世界圣诞倒数日历"
"deu_Latn","zahlen adventskalender klammer","支付 圣诞倒数日历 夹子"
"deu_Latn","zuckerfrei adventskalender","无糖圣诞倒数日历"
"deu_Latn","zuckerfreier adventskalender 2025","无糖圣诞降临日历2025"
"deu_Latn","fussball weihnachtskalender","足球圣诞日历"
"deu_Latn","harry potter weihnachtskalender 2025","哈利波特2025年圣诞日历"
"deu_Latn","kosmetik weihnachtskalender 2025","2025年化妆品圣诞日历"
"deu_Latn","playmobil weihnachtskalender","playmobil 圣诞日历"
"deu_Latn","weihnachtskalender 2025 milka","2025年圣诞日历 milka"
"deu_Latn","weihnachtskalender auto","圣诞日历 汽车"
"deu_Latn","adventskalender 2025 ahead","2025年圣诞倒数日历 提前"
"deu_Latn","adventskalender 2025 buben","2025年圣诞倒数日历（男孩版）"
"deu_Latn","adventskalender 2025 candy","2025年圣诞倒数日历 糖果"
"deu_Latn","adventskalender 2025 douglas parfüm","2025年圣诞倒数日历 Douglas香水"
"deu_Latn","adventskalender 2025 frauen balea","2025年圣诞倒数日历 女士 Balea（品牌名）"
"deu_Latn","adventskalender 2025 frauen pralinen","2025年圣诞倒数日历 女士巧克力"
"deu_Latn","adventskalender 2025 holly","2025年圣诞倒数日历 洛莉"
"deu_Latn","adventskalender 2025 instant nudeln","2025年圣诞倒数日历 即食面条"
"deu_Latn","adventskalender 2025 kinder ab 8 jahre","2025年圣诞倒数日历，适合8岁以上儿童"
"deu_Latn","adventskalender 2025 krippe","2025年圣诞倒数日历 圣诞马槽"
"deu_Latn","adventskalender 2025 m asam","2025年圣诞倒数日历 m asam"
"deu_Latn","adventskalender 2025 mit sprüchen","2025年圣诞倒数日历带箴言"
"deu_Latn","adventskalender 2025 pringels","2025年圣诞倒数日历 Pringels"
"deu_Latn","adventskalender 2025 prinzessin","2025年圣诞倒数日历 公主"
"deu_Latn","adventskalender 2025 rezepte","2025年圣诞倒数日历食谱"
"deu_Latn","adventskalender 2025 säckchen","2025年圣诞倒数日历小袋子"
"deu_Latn","adventskalender 2025 trend it up","2025年圣诞倒数日历，引领潮流"
"deu_Latn","adventskalender 2025 zaubern","2025年圣诞倒数日历 魔法开启"
"deu_Latn","adventskalender adhs","圣诞倒数日历 adhs"
"deu_Latn","adventskalender adventure","圣诞倒数日历 冒险"
"deu_Latn","adventskalender asterix","圣诞倒数日历 阿斯特里克斯"
"deu_Latn","adventskalender beutel stoff groß","圣诞倒数日历布袋大号"
"deu_Latn","adventskalender boxen zum befüllen groß","装可填充物品的圣诞倒数日历盒（大号）"
"deu_Latn","adventskalender bts 2025","圣诞倒数日历 BTS 2025"
"deu_Latn","adventskalender buch die drei ausrufezeichen","圣诞日历书 三个感叹号"
"deu_Latn","adventskalender buch krimi","圣诞日历 书籍 犯罪小说"
"deu_Latn","adventskalender bülow lakritz","圣诞倒数日历 Bülow 甘草"
"deu_Latn","adventskalender delikatessen","圣诞日历特产"
"deu_Latn","adventskalender dominosteine","圣诞倒数日历 多米诺骨牌"
"deu_Latn","adventskalender esn 2025","2025年圣诞倒数日历 ESN"
"deu_Latn","adventskalender fanta","找到复临日历"
"deu_Latn","adventskalender filme","圣诞倒数日历电影"
"deu_Latn","adventskalender frau 2025","2025年女士圣诞倒数日历"
"deu_Latn","adventskalender funny chips","趣味薯片圣诞倒数日历"
"deu_Latn","adventskalender fur männer","男士圣诞倒数日历"
"deu_Latn","adventskalender füllung papa","圣诞倒数日历填充物 爸爸"
"deu_Latn","adventskalender für 8 jährige mädchen","适合8岁女孩的圣诞倒数日历"
"deu_Latn","adventskalender für kleinkinder ab 1 jahr","适合1岁以上幼儿的圣诞倒数日历"
"deu_Latn","adventskalender für schüler","学生圣诞倒数日历"
"deu_Latn","adventskalender gefriergetrocknete früchte","圣诞倒数日历 冻干水果"
"deu_Latn","adventskalender handarbeit 2025","2025年手工制作的圣诞倒数日历"
"deu_Latn","adventskalender haushalt","圣诞倒数日历 家用"
"deu_Latn","adventskalender heinz","海恩茨圣诞倒数日历"
"deu_Latn","adventskalender insekten","圣诞倒数日历 昆虫"
"deu_Latn","adventskalender k-pop demon hunter","圣诞倒数日历 K-pop Demon Hunter"
"deu_Latn","adventskalender kaugummi extra","圣诞倒数日历口香糖特惠"
"deu_Latn","adventskalender kinder ab 3 jahre","圣诞倒数日历 适合3岁以上儿童"
"deu_Latn","adventskalender kinder ohne schokolade","儿童无巧克力圣诞日历"
"deu_Latn","adventskalender klemmbausteine 2025","2025年圣诞倒数日历 磁性拼接积木"
"deu_Latn","adventskalender lose","散装圣诞倒数日历"
"deu_Latn","adventskalender mit eigenem foto","带有自定义照片的圣诞倒数日历"
"deu_Latn","adventskalender mit taschen","带口袋的圣诞倒数日历"
"deu_Latn","adventskalender mädchen 8","圣诞倒数日历 女孩 8"
"deu_Latn","adventskalender mönchengladbach","圣诞倒数日历门兴格拉德巴赫"
"deu_Latn","adventskalender paar challenge","圣诞倒数日历 配对 挑战"
"deu_Latn","adventskalender paare duell","圣诞日历情侣对决"
"deu_Latn","adventskalender papier nostalgisch","圣诞倒数日历 纸质 怀旧"
"deu_Latn","adventskalender pferde schleich","圣诞倒数日历 马 沙莱克"
"deu_Latn","adventskalender philosophie","圣诞日历哲学"
"deu_Latn","adventskalender ricola","ricola圣诞日历"
"deu_Latn","adventskalender schleich tiere","圣诞日历施莱赫动物"
"deu_Latn","adventskalender schokolinsen","圣诞日历 巧克力豆"
"deu_Latn","adventskalender snoopy socken","圣诞倒数日历 史努比袜子"
"deu_Latn","adventskalender starbucks","星巴克圣诞倒数日历"
"deu_Latn","adventskalender stricken häkeln","编织圣诞倒数日历 钩织圣诞倒数日历"
"deu_Latn","adventskalender teelicht","圣诞倒数日历 茶烛"
"deu_Latn","adventskalender topps","圣诞倒数日历 Topps"
"deu_Latn","adventskalender tung tung sahur","圣诞倒数日历 涂鸦 涂鸦 斋月饭"
"deu_Latn","adventskalender türen","圣诞倒数日历门"
"deu_Latn","adventskalender tüten set","圣诞日历套装袋"
"deu_Latn","adventskalender zum befüllen schachtel","可填充的圣诞降临日历盒子"
"deu_Latn","adventskalender zum befüllen xxl säckchen","可填充的圣诞倒数日历xxl小袋"
